Order_ID,Order_Date,Region,Product,Category,Quantity,Price,Cost
2652,26-01-2024,West,Laptop,Electronics,1,800,600
2653,06-04-2024,North,Table,Furniture,8,300,200
2654,18-02-2024,South,Laptop,Electronics,8,800,600
2655,22-04-2024,South,Chair,Furniture,1,120,80
2656,06-01-2024,East,Phone,Electronics,6,500,350
2657,17-01-2024,East,Headphones,Electronics,2,150,100
2658,23-04-2024,North,Headphones,Electronics,7,150,100
2659,11-03-2024,North,Headphones,Electronics,8,150,100
2660,09-02-2024,South,Chair,Furniture,6,120,80
2661,19-03-2024,West,Laptop,Electronics,4,800,600
2662,19-01-2024,West,Chair,Furniture,5,120,80
2663,06-04-2024,South,Table,Furniture,2,300,200
2664,30-04-2024,North,Table,Furniture,4,300,200
2665,24-01-2024,North,Chair,Furniture,9,120,80
2666,03-02-2024,West,Table,Furniture,2,300,200
2667,24-01-2024,East,Chair,Furniture,6,120,80
2668,20-03-2024,West,Phone,Electronics,9,500,350
2669,27-02-2024,North,Table,Furniture,1,300,200
2670,28-01-2024,North,Table,Furniture,3,300,200
2671,22-03-2024,East,Phone,Electronics,4,500,350
2672,09-04-2024,West,Table,Furniture,6,300,200
2673,07-01-2024,East,Laptop,Electronics,8,800,600
2674,29-01-2024,North,Chair,Furniture,9,120,80
2675,19-01-2024,South,Table,Furniture,8,300,200
2676,10-01-2024,East,Laptop,Electronics,9,800,600
2677,14-02-2024,South,Phone,Electronics,10,500,350
2678,06-04-2024,West,Headphones,Electronics,6,150,100
2679,16-01-2024,West,Headphones,Electronics,6,150,100
2680,29-03-2024,South,Chair,Furniture,5,120,80
2681,28-03-2024,West,Chair,Furniture,7,120,80
2682,23-03-2024,East,Chair,Furniture,8,120,80
2683,29-01-2024,North,Phone,Electronics,5,500,350
2684,22-02-2024,North,Phone,Electronics,3,500,350
2685,25-03-2024,South,Headphones,Electronics,7,150,100
2686,10-04-2024,East,Laptop,Electronics,6,800,600
2687,17-04-2024,West,Headphones,Electronics,10,150,100
2688,02-01-2024,East,Phone,Electronics,10,500,350
2689,13-04-2024,East,Chair,Furniture,4,120,80
2690,27-03-2024,North,Table,Furniture,2,300,200
2691,02-01-2024,South,Table,Furniture,8,300,200
2692,01-04-2024,North,Headphones,Electronics,9,150,100
2693,30-01-2024,North,Headphones,Electronics,5,150,100
2694,02-02-2024,South,Headphones,Electronics,4,150,100
2695,28-03-2024,East,Chair,Furniture,7,120,80
2696,28-04-2024,North,Phone,Electronics,2,500,350
2697,17-01-2024,West,Phone,Electronics,10,500,350
2698,09-03-2024,West,Headphones,Electronics,2,150,100
2699,17-04-2024,North,Phone,Electronics,6,500,350
2700,15-01-2024,North,Chair,Furniture,9,120,80
2701,10-02-2024,West,Chair,Furniture,9,120,80
2702,03-02-2024,South,Laptop,Electronics,2,800,600
2703,05-02-2024,East,Laptop,Electronics,2,800,600
2704,03-04-2024,West,Table,Furniture,2,300,200
2705,08-02-2024,North,Laptop,Electronics,9,800,600
2706,04-01-2024,East,Laptop,Electronics,10,800,600
2707,31-03-2024,North,Table,Furniture,7,300,200
2708,08-04-2024,West,Laptop,Electronics,2,800,600
2709,25-04-2024,South,Table,Furniture,8,300,200
2710,21-01-2024,West,Headphones,Electronics,3,150,100
2711,02-02-2024,North,Phone,Electronics,8,500,350
2712,03-03-2024,West,Chair,Furniture,2,120,80
2713,22-01-2024,West,Phone,Electronics,3,500,350
2714,08-01-2024,South,Chair,Furniture,9,120,80
2715,07-01-2024,East,Laptop,Electronics,10,800,600
2716,27-04-2024,West,Headphones,Electronics,5,150,100
2717,14-02-2024,South,Phone,Electronics,3,500,350
2718,19-01-2024,South,Headphones,Electronics,9,150,100
2719,12-04-2024,West,Chair,Furniture,2,120,80
2720,19-03-2024,South,Table,Furniture,9,300,200
2721,07-02-2024,North,Table,Furniture,8,300,200
2722,11-01-2024,South,Headphones,Electronics,5,150,100
2723,08-02-2024,East,Table,Furniture,10,300,200
2724,02-01-2024,West,Table,Furniture,10,300,200
2725,14-01-2024,East,Table,Furniture,3,300,200
2726,21-02-2024,East,Headphones,Electronics,3,150,100
2727,02-01-2024,West,Chair,Furniture,7,120,80
2728,31-03-2024,East,Phone,Electronics,2,500,350
2729,06-02-2024,North,Table,Furniture,7,300,200
2730,20-02-2024,North,Laptop,Electronics,9,800,600
2731,01-03-2024,South,Laptop,Electronics,5,800,600
2732,26-03-2024,West,Headphones,Electronics,1,150,100
2733,16-01-2024,North,Phone,Electronics,6,500,350
2734,16-03-2024,East,Table,Furniture,6,300,200
2735,08-04-2024,West,Headphones,Electronics,6,150,100
2736,04-01-2024,West,Chair,Furniture,4,120,80
2737,29-01-2024,West,Laptop,Electronics,3,800,600
2738,28-01-2024,East,Table,Furniture,7,300,200
2739,20-01-2024,East,Phone,Electronics,8,500,350
2740,06-02-2024,North,Phone,Electronics,6,500,350
2741,19-01-2024,West,Chair,Furniture,1,120,80
2742,11-02-2024,East,Chair,Furniture,6,120,80
2743,05-02-2024,East,Headphones,Electronics,1,150,100
2744,04-03-2024,South,Table,Furniture,9,300,200
2745,31-03-2024,East,Headphones,Electronics,5,150,100
2746,11-01-2024,West,Phone,Electronics,3,500,350
2747,18-01-2024,North,Phone,Electronics,7,500,350
2748,21-04-2024,East,Phone,Electronics,4,500,350
2749,13-04-2024,West,Chair,Furniture,5,120,80
2750,03-03-2024,South,Table,Furniture,4,300,200
2751,16-03-2024,East,Laptop,Electronics,5,800,600
2752,31-01-2024,East,Laptop,Electronics,5,800,600
2753,12-02-2024,South,Table,Furniture,10,300,200
2754,15-02-2024,South,Table,Furniture,8,300,200
2755,16-02-2024,North,Chair,Furniture,6,120,80
2756,17-01-2024,West,Laptop,Electronics,6,800,600
2757,08-02-2024,South,Chair,Furniture,7,120,80
2758,15-04-2024,East,Chair,Furniture,8,120,80
2759,04-01-2024,South,Chair,Furniture,7,120,80
2760,21-04-2024,North,Headphones,Electronics,1,150,100
2761,01-02-2024,North,Chair,Furniture,9,120,80
2762,19-03-2024,West,Phone,Electronics,6,500,350
2763,30-04-2024,East,Laptop,Electronics,4,800,600
2764,05-03-2024,North,Phone,Electronics,7,500,350
2765,15-03-2024,East,Laptop,Electronics,2,800,600
2766,16-02-2024,East,Table,Furniture,2,300,200
2767,19-02-2024,South,Laptop,Electronics,6,800,600
2768,13-02-2024,North,Laptop,Electronics,6,800,600
2769,25-01-2024,North,Headphones,Electronics,7,150,100
2770,06-04-2024,West,Table,Furniture,10,300,200
2771,15-02-2024,West,Headphones,Electronics,3,150,100
2772,15-03-2024,West,Laptop,Electronics,1,800,600
2773,23-01-2024,East,Chair,Furniture,9,120,80
2774,07-01-2024,East,Phone,Electronics,10,500,350
2775,20-04-2024,North,Phone,Electronics,4,500,350
2776,04-03-2024,South,Headphones,Electronics,7,150,100
2777,08-02-2024,West,Headphones,Electronics,4,150,100
2778,01-02-2024,East,Laptop,Electronics,10,800,600
2779,27-03-2024,West,Headphones,Electronics,10,150,100
2780,12-03-2024,East,Laptop,Electronics,10,800,600
2781,06-01-2024,East,Phone,Electronics,4,500,350
2782,04-03-2024,West,Chair,Furniture,4,120,80
2783,13-01-2024,South,Laptop,Electronics,2,800,600
2784,28-03-2024,West,Headphones,Electronics,3,150,100
2785,19-02-2024,North,Phone,Electronics,1,500,350
2786,28-03-2024,South,Headphones,Electronics,4,150,100
2787,31-03-2024,North,Laptop,Electronics,5,800,600
2788,22-04-2024,South,Laptop,Electronics,7,800,600
2789,21-04-2024,East,Table,Furniture,7,300,200
2790,29-01-2024,West,Table,Furniture,7,300,200
2791,18-03-2024,North,Chair,Furniture,1,120,80
2792,23-04-2024,East,Headphones,Electronics,5,150,100
2793,11-03-2024,West,Table,Furniture,9,300,200
2794,07-02-2024,East,Headphones,Electronics,9,150,100
2795,26-02-2024,East,Table,Furniture,6,300,200
2796,27-04-2024,West,Table,Furniture,6,300,200
2797,29-02-2024,North,Chair,Furniture,9,120,80
2798,31-01-2024,South,Table,Furniture,3,300,200
2799,04-03-2024,South,Laptop,Electronics,1,800,600
2800,31-01-2024,North,Phone,Electronics,5,500,350
2801,01-03-2024,East,Table,Furniture,8,300,200
2802,05-04-2024,South,Phone,Electronics,8,500,350
2803,16-03-2024,South,Laptop,Electronics,5,800,600
2804,28-02-2024,East,Chair,Furniture,3,120,80
2805,12-04-2024,North,Chair,Furniture,3,120,80
2806,02-03-2024,North,Chair,Furniture,3,120,80
2807,24-02-2024,East,Headphones,Electronics,10,150,100
2808,28-01-2024,East,Phone,Electronics,1,500,350
2809,24-02-2024,North,Table,Furniture,1,300,200
2810,20-04-2024,South,Table,Furniture,3,300,200
2811,14-03-2024,East,Table,Furniture,7,300,200
2812,27-02-2024,East,Laptop,Electronics,1,800,600
2813,18-02-2024,North,Phone,Electronics,6,500,350
2814,21-01-2024,South,Chair,Furniture,2,120,80
2815,28-03-2024,West,Phone,Electronics,4,500,350
2816,02-03-2024,West,Laptop,Electronics,9,800,600
2817,09-04-2024,North,Headphones,Electronics,10,150,100
2818,04-02-2024,North,Chair,Furniture,6,120,80
2819,27-02-2024,South,Phone,Electronics,10,500,350
2820,21-03-2024,West,Chair,Furniture,7,120,80
2821,24-01-2024,West,Chair,Furniture,4,120,80
2822,21-04-2024,East,Phone,Electronics,4,500,350
2823,31-01-2024,East,Table,Furniture,7,300,200
2824,04-04-2024,West,Headphones,Electronics,7,150,100
2825,13-03-2024,North,Phone,Electronics,10,500,350
2826,22-02-2024,East,Laptop,Electronics,3,800,600
2827,21-01-2024,East,Table,Furniture,7,300,200
2828,04-01-2024,West,Laptop,Electronics,8,800,600
2829,26-04-2024,North,Phone,Electronics,2,500,350
2830,15-03-2024,South,Laptop,Electronics,8,800,600
2831,04-03-2024,South,Phone,Electronics,10,500,350
2832,02-03-2024,South,Phone,Electronics,8,500,350
2833,30-01-2024,South,Table,Furniture,2,300,200
2834,19-01-2024,South,Phone,Electronics,6,500,350
2835,16-02-2024,South,Table,Furniture,3,300,200
2836,27-03-2024,East,Chair,Furniture,8,120,80
2837,17-02-2024,North,Headphones,Electronics,3,150,100
2838,20-03-2024,South,Headphones,Electronics,4,150,100
2839,11-01-2024,West,Chair,Furniture,5,120,80
2840,12-02-2024,West,Headphones,Electronics,7,150,100
2841,18-04-2024,West,Headphones,Electronics,8,150,100
2842,19-02-2024,East,Chair,Furniture,10,120,80
2843,25-01-2024,North,Phone,Electronics,7,500,350
2844,24-01-2024,North,Laptop,Electronics,1,800,600
2845,08-02-2024,South,Laptop,Electronics,5,800,600
2846,20-02-2024,East,Phone,Electronics,8,500,350
2847,12-04-2024,West,Headphones,Electronics,8,150,100
2848,18-04-2024,South,Headphones,Electronics,1,150,100
2849,22-02-2024,East,Laptop,Electronics,7,800,600
2850,17-03-2024,South,Table,Furniture,2,300,200
2851,15-04-2024,West,Laptop,Electronics,8,800,600
2852,10-02-2024,North,Phone,Electronics,4,500,350
2853,10-03-2024,North,Table,Furniture,10,300,200
2854,03-01-2024,North,Table,Furniture,4,300,200
2855,08-02-2024,South,Laptop,Electronics,6,800,600
2856,10-01-2024,West,Table,Furniture,9,300,200
2857,07-03-2024,West,Phone,Electronics,5,500,350
2858,08-02-2024,West,Headphones,Electronics,4,150,100
2859,21-04-2024,East,Headphones,Electronics,2,150,100
2860,03-02-2024,South,Table,Furniture,2,300,200
2861,22-02-2024,West,Phone,Electronics,6,500,350
2862,08-04-2024,South,Chair,Furniture,2,120,80
2863,13-04-2024,East,Table,Furniture,6,300,200
2864,08-02-2024,West,Phone,Electronics,2,500,350
2865,21-02-2024,West,Chair,Furniture,7,120,80
2866,26-02-2024,East,Table,Furniture,8,300,200
2867,23-04-2024,South,Laptop,Electronics,6,800,600
2868,23-03-2024,North,Phone,Electronics,7,500,350
2869,29-02-2024,East,Phone,Electronics,1,500,350
2870,03-04-2024,East,Table,Furniture,10,300,200
2871,29-04-2024,East,Phone,Electronics,5,500,350
2872,14-02-2024,South,Headphones,Electronics,4,150,100
2873,10-02-2024,South,Headphones,Electronics,4,150,100
2874,08-01-2024,East,Chair,Furniture,10,120,80
2875,28-02-2024,South,Headphones,Electronics,5,150,100
2876,07-03-2024,South,Chair,Furniture,1,120,80
2877,23-03-2024,South,Chair,Furniture,4,120,80
2878,31-01-2024,South,Table,Furniture,6,300,200
2879,21-03-2024,North,Chair,Furniture,4,120,80
2880,26-01-2024,South,Chair,Furniture,9,120,80
2881,07-03-2024,East,Table,Furniture,6,300,200
2882,03-01-2024,North,Laptop,Electronics,6,800,600
2883,08-03-2024,West,Headphones,Electronics,8,150,100
2884,06-04-2024,West,Phone,Electronics,5,500,350
2885,22-01-2024,South,Chair,Furniture,1,120,80
2886,22-04-2024,West,Phone,Electronics,6,500,350
2887,31-03-2024,East,Chair,Furniture,7,120,80
2888,27-02-2024,North,Table,Furniture,7,300,200
2889,21-04-2024,North,Table,Furniture,7,300,200
2890,26-02-2024,South,Phone,Electronics,7,500,350
2891,18-01-2024,West,Headphones,Electronics,8,150,100
2892,24-03-2024,West,Chair,Furniture,4,120,80
2893,28-03-2024,East,Chair,Furniture,7,120,80
2894,17-04-2024,East,Headphones,Electronics,7,150,100
2895,28-03-2024,East,Chair,Furniture,7,120,80
2896,06-04-2024,South,Phone,Electronics,3,500,350
2897,16-01-2024,West,Chair,Furniture,1,120,80
2898,05-01-2024,South,Headphones,Electronics,8,150,100
2899,29-04-2024,East,Table,Furniture,4,300,200
2900,26-04-2024,North,Table,Furniture,1,300,200
2901,12-01-2024,East,Headphones,Electronics,2,150,100
2902,21-02-2024,North,Phone,Electronics,8,500,350
2903,27-04-2024,East,Phone,Electronics,4,500,350
2904,10-02-2024,East,Chair,Furniture,4,120,80
2905,28-03-2024,West,Table,Furniture,3,300,200
2906,22-02-2024,East,Headphones,Electronics,8,150,100
2907,30-03-2024,East,Chair,Furniture,5,120,80
2908,28-02-2024,East,Headphones,Electronics,5,150,100
2909,01-02-2024,West,Laptop,Electronics,9,800,600
2910,24-01-2024,West,Table,Furniture,10,300,200
2911,05-01-2024,North,Table,Furniture,7,300,200
2912,03-03-2024,East,Headphones,Electronics,10,150,100
2913,20-01-2024,South,Phone,Electronics,5,500,350
2914,01-01-2024,West,Phone,Electronics,10,500,350
2915,10-03-2024,East,Headphones,Electronics,2,150,100
2916,21-04-2024,West,Headphones,Electronics,5,150,100
2917,17-02-2024,East,Headphones,Electronics,10,150,100
2918,25-04-2024,South,Headphones,Electronics,10,150,100
2919,10-04-2024,East,Headphones,Electronics,10,150,100
2920,24-02-2024,West,Table,Furniture,10,300,200
2921,08-04-2024,North,Laptop,Electronics,1,800,600
2922,18-01-2024,South,Laptop,Electronics,2,800,600
2923,04-01-2024,South,Phone,Electronics,1,500,350
2924,08-04-2024,West,Phone,Electronics,2,500,350
2925,25-01-2024,North,Phone,Electronics,4,500,350
2926,03-04-2024,East,Chair,Furniture,2,120,80
2927,15-03-2024,South,Headphones,Electronics,9,150,100
2928,23-04-2024,South,Laptop,Electronics,6,800,600
2929,26-04-2024,North,Laptop,Electronics,2,800,600
2930,09-03-2024,South,Phone,Electronics,9,500,350
2931,01-01-2024,West,Headphones,Electronics,10,150,100
2932,15-02-2024,South,Table,Furniture,2,300,200
2933,28-01-2024,West,Table,Furniture,5,300,200
2934,22-01-2024,South,Laptop,Electronics,4,800,600
2935,14-04-2024,South,Phone,Electronics,5,500,350
2936,12-02-2024,South,Phone,Electronics,7,500,350
2937,27-01-2024,South,Headphones,Electronics,10,150,100
2938,16-01-2024,North,Chair,Furniture,1,120,80
2939,17-03-2024,East,Headphones,Electronics,1,150,100
2940,04-04-2024,West,Laptop,Electronics,4,800,600
2941,23-04-2024,North,Chair,Furniture,7,120,80
2942,15-02-2024,North,Phone,Electronics,2,500,350
2943,05-04-2024,North,Phone,Electronics,6,500,350
2944,17-04-2024,East,Headphones,Electronics,10,150,100
2945,28-03-2024,West,Headphones,Electronics,6,150,100
2946,26-04-2024,South,Table,Furniture,5,300,200
2947,11-04-2024,East,Phone,Electronics,6,500,350
2948,04-01-2024,South,Laptop,Electronics,10,800,600
2949,21-02-2024,South,Chair,Furniture,9,120,80
2950,01-02-2024,West,Chair,Furniture,4,120,80
2951,28-01-2024,South,Chair,Furniture,8,120,80
2952,12-03-2024,South,Table,Furniture,5,300,200
2953,03-03-2024,East,Table,Furniture,10,300,200
2954,21-03-2024,North,Chair,Furniture,4,120,80
2955,16-04-2024,East,Laptop,Electronics,4,800,600
2956,22-03-2024,South,Chair,Furniture,1,120,80
2957,17-03-2024,West,Laptop,Electronics,5,800,600
2958,28-01-2024,South,Laptop,Electronics,8,800,600
2959,07-01-2024,North,Phone,Electronics,4,500,350
2960,24-02-2024,East,Phone,Electronics,4,500,350
2961,14-03-2024,West,Headphones,Electronics,6,150,100
2962,22-02-2024,East,Laptop,Electronics,5,800,600
2963,24-01-2024,North,Laptop,Electronics,5,800,600
2964,10-03-2024,West,Phone,Electronics,1,500,350
2965,26-01-2024,East,Table,Furniture,9,300,200
2966,19-01-2024,North,Headphones,Electronics,4,150,100
2967,18-04-2024,West,Chair,Furniture,8,120,80
2968,28-02-2024,South,Laptop,Electronics,3,800,600
2969,04-02-2024,North,Table,Furniture,5,300,200
2970,13-03-2024,West,Laptop,Electronics,6,800,600
2971,14-03-2024,North,Phone,Electronics,2,500,350
2972,30-03-2024,North,Table,Furniture,2,300,200
2973,08-01-2024,North,Table,Furniture,4,300,200
2974,28-04-2024,North,Table,Furniture,2,300,200
2975,17-03-2024,North,Chair,Furniture,1,120,80
2976,21-03-2024,North,Headphones,Electronics,7,150,100
2977,27-04-2024,East,Table,Furniture,8,300,200
2978,11-04-2024,South,Laptop,Electronics,2,800,600
2979,19-02-2024,West,Phone,Electronics,4,500,350
2980,01-01-2024,West,Headphones,Electronics,7,150,100
2981,10-04-2024,South,Laptop,Electronics,7,800,600
2982,21-04-2024,North,Headphones,Electronics,8,150,100
2983,03-02-2024,South,Table,Furniture,6,300,200
2984,02-03-2024,South,Headphones,Electronics,2,150,100
2985,02-02-2024,North,Laptop,Electronics,3,800,600
2986,27-02-2024,North,Chair,Furniture,9,120,80
2987,13-02-2024,East,Phone,Electronics,1,500,350
2988,24-02-2024,South,Table,Furniture,1,300,200
2989,12-01-2024,West,Headphones,Electronics,4,150,100
2990,11-04-2024,West,Phone,Electronics,4,500,350
2991,29-03-2024,West,Headphones,Electronics,2,150,100
2992,14-03-2024,North,Chair,Furniture,2,120,80
2993,22-01-2024,North,Phone,Electronics,3,500,350
2994,13-03-2024,East,Laptop,Electronics,4,800,600
2995,10-04-2024,South,Headphones,Electronics,2,150,100
2996,23-01-2024,East,Phone,Electronics,8,500,350
2997,01-02-2024,North,Laptop,Electronics,5,800,600
2998,08-03-2024,East,Laptop,Electronics,10,800,600
2999,10-03-2024,East,Phone,Electronics,1,500,350
3000,30-01-2024,South,Laptop,Electronics,4,800,600
3001,30-03-2024,East,Chair,Furniture,4,120,80
3002,17-01-2024,North,Phone,Electronics,7,500,350
3003,03-03-2024,East,Phone,Electronics,8,500,350
3004,08-01-2024,West,Table,Furniture,1,300,200
3005,20-02-2024,East,Headphones,Electronics,1,150,100
3006,13-04-2024,South,Table,Furniture,3,300,200
3007,30-03-2024,East,Chair,Furniture,4,120,80
3008,06-02-2024,West,Phone,Electronics,10,500,350
3009,22-02-2024,East,Chair,Furniture,3,120,80
3010,17-03-2024,East,Table,Furniture,5,300,200
3011,15-02-2024,North,Chair,Furniture,4,120,80
3012,19-03-2024,West,Chair,Furniture,4,120,80
3013,21-03-2024,North,Table,Furniture,4,300,200
3014,02-01-2024,North,Phone,Electronics,6,500,350
3015,31-03-2024,South,Table,Furniture,3,300,200
3016,15-02-2024,South,Table,Furniture,10,300,200
3017,03-02-2024,East,Phone,Electronics,1,500,350
3018,16-04-2024,South,Laptop,Electronics,1,800,600
3019,06-02-2024,North,Phone,Electronics,8,500,350
3020,16-04-2024,South,Table,Furniture,1,300,200
3021,17-04-2024,North,Table,Furniture,2,300,200
3022,03-04-2024,East,Table,Furniture,5,300,200
3023,19-03-2024,South,Chair,Furniture,3,120,80
3024,17-01-2024,North,Phone,Electronics,4,500,350
3025,31-03-2024,South,Phone,Electronics,5,500,350
3026,06-04-2024,North,Table,Furniture,10,300,200
3027,12-02-2024,East,Laptop,Electronics,2,800,600
3028,30-03-2024,North,Laptop,Electronics,2,800,600
3029,04-03-2024,South,Phone,Electronics,5,500,350
3030,06-02-2024,West,Chair,Furniture,10,120,80
3031,11-01-2024,East,Laptop,Electronics,8,800,600
3032,20-01-2024,North,Table,Furniture,8,300,200
3033,19-03-2024,South,Laptop,Electronics,10,800,600
3034,06-02-2024,West,Phone,Electronics,7,500,350
3035,20-04-2024,West,Phone,Electronics,4,500,350
3036,13-02-2024,West,Table,Furniture,4,300,200
3037,20-03-2024,East,Phone,Electronics,10,500,350
3038,23-02-2024,East,Phone,Electronics,9,500,350
3039,12-04-2024,West,Chair,Furniture,5,120,80
3040,25-03-2024,South,Laptop,Electronics,1,800,600
3041,08-03-2024,North,Table,Furniture,7,300,200
3042,09-03-2024,West,Table,Furniture,6,300,200
3043,14-02-2024,South,Laptop,Electronics,5,800,600
3044,23-04-2024,North,Laptop,Electronics,8,800,600
3045,11-03-2024,West,Phone,Electronics,10,500,350
3046,17-04-2024,West,Phone,Electronics,2,500,350
3047,28-03-2024,North,Chair,Furniture,6,120,80
3048,21-02-2024,South,Laptop,Electronics,3,800,600
3049,19-02-2024,East,Phone,Electronics,6,500,350
3050,27-01-2024,East,Laptop,Electronics,8,800,600
3051,01-02-2024,West,Headphones,Electronics,9,150,100
3052,05-04-2024,South,Table,Furniture,9,300,200
3053,16-04-2024,South,Phone,Electronics,10,500,350
3054,22-04-2024,West,Laptop,Electronics,3,800,600
3055,03-03-2024,East,Table,Furniture,3,300,200
3056,07-02-2024,South,Headphones,Electronics,5,150,100
3057,07-03-2024,West,Headphones,Electronics,2,150,100
3058,31-03-2024,South,Phone,Electronics,4,500,350
3059,03-02-2024,South,Chair,Furniture,3,120,80
3060,20-01-2024,North,Headphones,Electronics,9,150,100
3061,19-03-2024,North,Chair,Furniture,6,120,80
3062,26-04-2024,North,Laptop,Electronics,7,800,600
3063,30-03-2024,South,Phone,Electronics,4,500,350
3064,21-02-2024,West,Laptop,Electronics,5,800,600
3065,12-03-2024,North,Phone,Electronics,2,500,350
3066,03-01-2024,North,Chair,Furniture,5,120,80
3067,15-02-2024,South,Phone,Electronics,5,500,350
3068,04-03-2024,West,Headphones,Electronics,3,150,100
3069,28-01-2024,West,Table,Furniture,5,300,200
3070,01-04-2024,North,Laptop,Electronics,1,800,600
3071,23-01-2024,North,Laptop,Electronics,3,800,600
3072,14-02-2024,East,Laptop,Electronics,1,800,600
3073,22-03-2024,North,Laptop,Electronics,7,800,600
3074,28-03-2024,East,Headphones,Electronics,5,150,100
3075,31-03-2024,North,Table,Furniture,4,300,200
3076,19-01-2024,North,Laptop,Electronics,10,800,600
3077,14-04-2024,North,Table,Furniture,7,300,200
3078,03-01-2024,North,Table,Furniture,3,300,200
3079,11-02-2024,East,Headphones,Electronics,7,150,100
3080,15-04-2024,South,Laptop,Electronics,2,800,600
3081,31-03-2024,East,Table,Furniture,5,300,200
3082,30-04-2024,West,Chair,Furniture,9,120,80
3083,10-02-2024,West,Table,Furniture,5,300,200
3084,07-03-2024,East,Laptop,Electronics,2,800,600
3085,27-02-2024,West,Laptop,Electronics,7,800,600
3086,21-03-2024,West,Laptop,Electronics,9,800,600
3087,28-02-2024,North,Headphones,Electronics,10,150,100
3088,15-01-2024,South,Laptop,Electronics,1,800,600
3089,08-01-2024,West,Table,Furniture,5,300,200
3090,31-01-2024,North,Table,Furniture,5,300,200
3091,22-04-2024,West,Chair,Furniture,6,120,80
3092,15-03-2024,West,Phone,Electronics,8,500,350
3093,10-02-2024,North,Chair,Furniture,2,120,80
3094,09-04-2024,South,Chair,Furniture,1,120,80
3095,08-02-2024,South,Headphones,Electronics,3,150,100
3096,16-03-2024,West,Headphones,Electronics,4,150,100
3097,07-03-2024,South,Laptop,Electronics,6,800,600
3098,19-03-2024,West,Laptop,Electronics,3,800,600
3099,03-02-2024,West,Phone,Electronics,8,500,350
3100,28-01-2024,North,Phone,Electronics,8,500,350
3101,28-03-2024,North,Table,Furniture,10,300,200
3102,21-03-2024,South,Headphones,Electronics,6,150,100
3103,09-04-2024,East,Table,Furniture,4,300,200
3104,11-03-2024,South,Table,Furniture,5,300,200
3105,14-02-2024,South,Chair,Furniture,7,120,80
3106,15-03-2024,North,Laptop,Electronics,5,800,600
3107,23-04-2024,South,Chair,Furniture,6,120,80
3108,04-04-2024,South,Table,Furniture,5,300,200
3109,04-03-2024,West,Chair,Furniture,5,120,80
3110,26-03-2024,East,Chair,Furniture,6,120,80
3111,02-04-2024,North,Phone,Electronics,9,500,350
3112,13-01-2024,East,Phone,Electronics,5,500,350
3113,14-04-2024,North,Phone,Electronics,1,500,350
3114,26-02-2024,West,Laptop,Electronics,6,800,600
3115,31-01-2024,East,Chair,Furniture,9,120,80
3116,09-02-2024,North,Headphones,Electronics,10,150,100
3117,25-04-2024,East,Chair,Furniture,10,120,80
3118,14-03-2024,East,Headphones,Electronics,3,150,100
3119,10-02-2024,West,Laptop,Electronics,5,800,600
3120,28-02-2024,South,Table,Furniture,9,300,200
3121,16-03-2024,East,Table,Furniture,7,300,200
3122,18-01-2024,North,Table,Furniture,3,300,200
3123,30-01-2024,North,Headphones,Electronics,6,150,100
3124,15-01-2024,East,Headphones,Electronics,7,150,100
3125,21-02-2024,East,Headphones,Electronics,2,150,100
3126,05-03-2024,West,Phone,Electronics,3,500,350
3127,15-04-2024,North,Headphones,Electronics,6,150,100
3128,03-04-2024,South,Headphones,Electronics,8,150,100
3129,24-04-2024,North,Table,Furniture,7,300,200
3130,15-01-2024,West,Headphones,Electronics,5,150,100
3131,27-01-2024,North,Chair,Furniture,9,120,80
3132,30-03-2024,South,Headphones,Electronics,2,150,100
3133,01-02-2024,North,Laptop,Electronics,7,800,600
3134,02-04-2024,North,Headphones,Electronics,2,150,100
3135,03-04-2024,South,Laptop,Electronics,2,800,600
3136,13-04-2024,East,Chair,Furniture,2,120,80
3137,29-01-2024,East,Table,Furniture,7,300,200
3138,20-02-2024,South,Chair,Furniture,10,120,80
3139,07-02-2024,South,Table,Furniture,1,300,200
3140,29-04-2024,East,Headphones,Electronics,4,150,100
3141,17-01-2024,South,Headphones,Electronics,10,150,100
3142,02-04-2024,North,Headphones,Electronics,6,150,100
3143,24-02-2024,North,Headphones,Electronics,1,150,100
3144,27-02-2024,North,Laptop,Electronics,4,800,600
3145,02-04-2024,North,Phone,Electronics,6,500,350
3146,17-03-2024,North,Chair,Furniture,5,120,80
3147,01-02-2024,North,Table,Furniture,9,300,200
3148,11-01-2024,North,Table,Furniture,1,300,200
3149,08-01-2024,West,Phone,Electronics,1,500,350
3150,22-01-2024,West,Headphones,Electronics,8,150,100
3151,21-03-2024,West,Chair,Furniture,4,120,80
3152,11-04-2024,South,Phone,Electronics,7,500,350
3153,21-03-2024,North,Table,Furniture,5,300,200
3154,02-04-2024,South,Phone,Electronics,9,500,350
3155,30-01-2024,East,Table,Furniture,4,300,200
3156,12-01-2024,North,Phone,Electronics,4,500,350
3157,28-04-2024,East,Laptop,Electronics,5,800,600
3158,22-04-2024,South,Chair,Furniture,2,120,80
3159,24-03-2024,East,Headphones,Electronics,7,150,100
3160,30-01-2024,East,Table,Furniture,10,300,200
3161,06-01-2024,South,Phone,Electronics,3,500,350
3162,14-02-2024,North,Headphones,Electronics,1,150,100
3163,14-01-2024,North,Chair,Furniture,7,120,80
3164,07-04-2024,North,Chair,Furniture,2,120,80
3165,11-03-2024,North,Chair,Furniture,10,120,80
